rank,player_id,rapm_100,ci_lo,ci_hi,poss,player,team,season_min,season_pm
461,1641731,-2.393073987868908,-5.707274813399166,0.49398547679841476,3277.0,Bilal Coulibaly,WAS,1467.605,-414
462,1630264,-2.394971388467688,-5.336543120736929,0.2947661509761329,2121.0,Anthony Gill,WAS,950.9466666666667,-293
463,1631342,-2.4346563979199805,-5.354908554601303,0.08292375885250293,1823.0,Daeqwon Plowden,SAC,844.3683333333333,-205
464,1631174,-2.478408336849013,-4.900851099600322,-0.3234235431408069,685.0,Tyler Burton,MEM,306.74333333333334,-145
465,203114,-2.581526762358397,-5.575750195487028,0.562183700124065,3202.0,Khris Middleton,DAL,1439.0866666666666,-337
466,1642262,-2.7774282812265194,-5.856753935638372,-0.3479314371280669,3647.0,Cody Williams,UTA,1630.5416666666667,-393
467,1630570,-2.7954084966458725,-5.420777864726103,-0.059846759863377376,1911.0,Trendon Watford,PHI,863.7166666666667,-156
468,1628997,-2.8006198172583985,-6.064889874271319,0.15824558863325563,1925.0,Caleb Martin,DAL,856.2116666666667,-196
469,1642875,-2.9044495638756356,-5.351676481079832,-0.18980568075734783,4246.0,Maxime Raynaud,SAC,1963.88,-461
470,1642964,-2.9367358037908735,-5.128629012616638,-0.36925877569429316,749.0,Brooks Barnhizer,OKC,347.88166666666666,-103
471,1626220,-2.958580130321578,-5.627095660154951,-0.8927622114347392,4805.0,Royce O'Neale,PHX,2213.0533333333333,-113
472,1641738,-2.9619455274207374,-5.295137347105473,-0.2973160744641464,2075.0,Kobe Brown,IND,962.3766666666667,-219
473,1642846,-3.046125961955874,-5.565452998319342,0.01427960947317819,4424.0,Ace Bailey,UTA,1987.6433333333334,-448
474,1642380,-3.127681742862672,-5.553341970669875,-0.23573988860746087,537.0,Adama Bal,MEM,241.315,-166
475,203110,-3.1757539645152955,-5.948783036071577,-0.5990017321427415,4120.0,Draymond Green,GSW,1868.8883333333333,-134
476,201942,-3.2187413615011224,-5.863123584839686,-0.542536879041005,5182.0,DeMar DeRozan,SAC,2405.515,-588
477,1628971,-3.2724481181258946,-5.53264653780214,-0.7589439567059393,4281.0,Bruce Brown,DEN,1997.7883333333334,-76
478,1631172,-3.276686508933716,-6.142271837220773,-0.4551069085823891,2349.0,Ousmane Dieng,MIL,1099.4716666666666,-210
479,1629614,-3.411107236825791,-5.985074977269287,-0.9055371668355456,3934.0,Andrew Nembhard,IND,1785.5933333333332,-393
480,1642860,-3.4737278031865975,-6.081982123137801,-0.7209973647257414,3604.0,Will Riley,WAS,1632.4716666666666,-484
481,1630171,-3.545364668510923,-6.410079337788362,-0.8125295297430262,3765.0,Isaac Okoro,CHI,1694.89,-335
482,1641716,-3.590707281850663,-6.836771313235753,-0.753581729368378,4389.0,Jarace Walker,IND,1953.3833333333334,-459
483,1630544,-3.680122437998707,-6.315510133933481,-0.8964794987251317,1380.0,Tre Mann,CHA,668.4583333333334,-153
484,1641712,-4.062788279986082,-6.836085367104923,-1.2854610714304555,2374.0,Rayan Rupert,MEM,1072.545,-319
485,1630172,-4.108885296129274,-6.764758497023474,-1.436856507050327,3357.0,Patrick Williams,CHI,1473.78,-345
486,1629018,-4.147818414601794,-6.544718965515896,-1.3494998029270775,2956.0,Gary Trent Jr.,MIL,1377.3816666666667,-348
487,1629651,-4.327446774138023,-6.700697165026314,-1.7882288418172236,4041.0,Nic Claxton,BKN,1920.3666666666666,-515
488,1642268,-4.3690182409805525,-7.197340217698792,-1.5515196524313517,3368.0,Isaiah Collier,UTA,1516.92,-443
489,1642962,-4.601816243539313,-7.314342855370122,-2.0644662977449286,2759.0,Drake Powell,BKN,1319.5133333333333,-447
490,1642267,-5.073962964091711,-7.502045290105643,-2.649135187078457,5074.0,Bub Carrington,WAS,2270.65,-746
